#index	Chr	DSB_coor	strand	Gene_Name	AA_loc	Assigned_pos	Assigned_Gene_Name	Assigned_AA_loc
252276	chrX	152685739	+	HAUS7	0	chrX:152685739:+	ZFP92	72
252277	chrX	152685745	-	HAUS7	0	chrX:152685745:-	ZFP92	73
252278	chrX	152685776	-	HAUS7	0	chrX:152685775:-	ZFP92	83
252289	chrX	152719930	-	HAUS7	0	chrX:152719929:+	HAUS7	333
252290	chrX	152719929	+	HAUS7	0	chrX:152719929:+	HAUS7	333
252291	chrX	152721129	+	HAUS7	0	chrX:152721129:+	HAUS7	60
252292	chrX	152721728	-	HAUS7	0	chrX:152721727:-	HAUS7	244
252293	chrX	152722075	-	HAUS7	0	chrX:152722074:-	HAUS7	32
252294	chrX	152722087	-	HAUS7	0	chrX:152722087:-	HAUS7	27
252295	chrX	152722613	+	HAUS7	0	chrX:152722613:+	HAUS7	13
252296	chrX	152722673	+	HAUS7	0	chrX:152722673:+	HAUS7	133
252297	chrX	152735940	-	HAUS7	0	chrX:152735939:-	HAUS7	25
252298	chrX	152735970	-	HAUS7	0	chrX:152735969:-	HAUS7	25
252622	chrX	153626875	-	RPL10	6	chrX:153626874:-	RPL10	5
252623	chrX	153627730	-	RPL10	26	chrX:153627729:-	RPL10	24
252624	chrX	153627890	-	RPL10	49	chrX:153627889:-	RPL10	47
252627	chrX	153628214	-	RPL10	88	chrX:153628213:-	RPL10	36
252628	chrX	153628232	-	RPL10	94	chrX:153628231:-	RPL10	42
252629	chrX	153628270	-	RPL10	106	chrX:153628269:+	RPL10	106
252630	chrX	153628931	+	RPL10	153	chrX:153628931:+	RPL10	151
252631	chrX	153628964	-	RPL10	164	chrX:153628963:-	RPL10	111
253519	chrY	15398789	-	PSMA6	0	NA	NA	NA
253521	chrY	15398851	-	PSMA6	0	NA	NA	NA
253523	chrY	15398962	+	PSMA6	0	NA	NA	NA
31698	chr1	24018307	-	RPL11	0	NA	NA	NA
31703	chr1	24019239	-	RPL11	50	chr1:24019239:-	RPL11	46
31705	chr1	24020355	-	RPL11	73	chr1:24020354:-	RPL11	69
31706	chr1	24020361	+	RPL11	75	chr1:24020361:+	RPL11	74
31723	chr1	36106979	-	PSMB2	18	chr1:36106978:+	PSMB2	18
31732	chr1	45241262	-	RPS8	0	NA	NA	NA
31733	chr1	45241268	-	RPS8	1	NA	NA	NA
31734	chr1	45241289	+	RPS8	0	NA	NA	NA
31735	chr1	45241292	+	RPS8	0	NA	NA	NA
31737	chr1	45241719	+	RPS8	7	chr1:45241719:+	RPS8	5
31738	chr1	45241800	-	RPS8	34	chr1:45241800:-	RPS8	33
31739	chr1	45241808	-	RPS8	36	chr1:45241807:+	RPS8	36
31741	chr1	45243299	+	RPS8	76	chr1:45243299:+	RPS8	75
31742	chr1	93297659	-	RPL5	0	NA	NA	NA
31743	chr1	93297671	-	RPL5	1	NA	NA	NA
31744	chr1	93297676	+	RPL5	0	NA	NA	NA
31745	chr1	93297685	+	RPL5	0	NA	NA	NA
31746	chr1	93297691	+	RPL5	0	NA	NA	NA
31747	chr1	93297692	+	RPL5	0	NA	NA	NA
31748	chr1	93297693	+	RPL5	0	NA	NA	NA
31749	chr1	93300458	-	RPL5	105	chr1:93300457:-	RPL5	54
31750	chr1	93300470	-	RPL5	0	chr1:93300469:-	RPL5	108
31752	chr1	153963249	-	RPS27	0	NA	NA	NA
31753	chr1	153963282	-	RPS27	0	NA	NA	NA
31754	chr1	153963285	+	RPS27	0	NA	NA	NA
31755	chr1	153963291	+	RPS27	0	NA	NA	NA
31757	chr1	160268963	-	COPA	595	chr1:160268963:-	COPA	586
31771	chr1	229643841	-	NUP133	52	chr1:229643840:+	NUP133	52
31777	chr10	79793637	-	RPS24	0	NA	NA	NA
31779	chr10	79793657	+	RPS24	0	NA	NA	NA
31780	chr10	79793670	+	RPS24	0	NA	NA	NA
31781	chr10	79793671	+	RPS24	0	NA	NA	NA
31782	chr10	79793677	-	RPS24	0	NA	NA	NA
31783	chr10	79793678	-	RPS24	0	NA	NA	NA
31784	chr10	79793684	-	RPS24	0	NA	NA	NA
31785	chr10	79793685	-	RPS24	0	NA	NA	NA
31813	chr11	14520471	-	COPB1	1	chr11:14520470:+	COPB1	1
31815	chr11	14520477	+	COPB1	0	NA	NA	NA
31819	chr11	17098974	+	RPS13	0	chr11:17098976:+	RPS13	24
31824	chr11	17099163	+	RPS13	0	NA	NA	NA
31825	chr11	17099164	+	RPS13	0	NA	NA	NA
31826	chr12	54718927	-	COPZ1	0	NA	NA	NA
31827	chr12	54718935	+	COPZ1	0	NA	NA	NA
31828	chr12	54718936	+	COPZ1	0	NA	NA	NA
31829	chr12	54718937	+	COPZ1	0	NA	NA	NA
31830	chr12	54734287	+	COPZ1	0	NA	NA	NA
31831	chr12	54734290	+	COPZ1	0	chr12:54734290:+	COPZ1	1
31832	chr12	54734340	-	COPZ1	10	chr12:54734339:-	COPZ1	9
31838	chr12	54736064	-	COPZ1	55	chr12:54736063:-	COPZ1	54
31843	chr12	112846222	+	RPL6	0	NA	NA	NA
31844	chr14	58711617	-	PSMA3	0	NA	NA	NA
31845	chr14	58711618	-	PSMA3	0	NA	NA	NA
31846	chr14	58711622	+	PSMA3	0	NA	NA	NA
31847	chr14	58711623	+	PSMA3	0	NA	NA	NA
31850	chr14	58711653	+	PSMA3	6	chr14:58711653:+	PSMA3	5
31852	chr14	58714501	-	PSMA3	19	chr14:58714500:-	PSMA3	18
31854	chr14	90722931	+	PSMC1	0	NA	NA	NA
31855	chr14	90722938	-	PSMC1	0	NA	NA	NA
31856	chr14	90722953	+	PSMC1	0	NA	NA	NA
31859	chr14	90726555	-	PSMC1	0	chr14:90726554:-	PSMC1	51
31860	chr14	90730182	-	PSMC1	153	chr14:90730181:-	PSMC1	151
31862	chr14	90730396	+	PSMC1	160	chr14:90730396:+	PSMC1	159
31864	chr15	49429362	+	COPS2	182	chr15:49429362:+	COPS2	174
31865	chr15	49429604	-	COPS2	141	chr15:49429603:-	COPS2	135
31866	chr15	49429625	-	COPS2	134	chr15:49429624:-	COPS2	128
31871	chr15	49447778	+	COPS2	0	NA	NA	NA
31872	chr15	49447779	+	COPS2	0	NA	NA	NA
31873	chr15	49447782	+	COPS2	0	NA	NA	NA
31875	chr16	56782291	-	NUP93	45	chr16:56782290:-	NUP93	9
31877	chr16	56852641	+	NUP93	186	chr16:56852641:+	NUP93	61
31880	chr16	56864467	-	NUP93	319	chr16:56864466:-	NUP93	318
31881	chr16	56864516	-	NUP93	335	chr16:56864515:+	NUP93	335
31882	chr16	56865787	-	NUP93	374	chr16:56865786:-	NUP93	165
31884	chr16	56865827	-	NUP93	387	chr16:56865827:+	NUP93	387
31885	chr16	56865828	-	NUP93	387	chr16:56865827:+	NUP93	387
31887	chr16	74330881	+	PSMD7	24	chr16:74330881:+	PSMD7	22
31889	chr16	74334037	-	PSMD7	34	chr16:74334036:-	PSMD7	33
31891	chr16	74334981	+	PSMD7	67	chr16:74334981:+	PSMD7	65
31892	chr16	74335548	-	PSMD7	119	chr16:74335547:-	PSMD7	117
31893	chr16	74336142	+	PSMD7	131	chr16:74336142:+	PSMD7	130
31894	chr16	74336158	-	PSMD7	136	chr16:74336157:-	PSMD7	135
31895	chr16	74336190	-	PSMD7	0	chr16:74336189:-	PSMD7	146
31896	chr17	7400145	+	POLR2A	201	chr17:7400145:+	POLR2A	200
31898	chr17	7401412	+	POLR2A	407	chr17:7401412:+	POLR2A	406
31905	chr17	7405985	-	POLR2A	908	chr17:7405984:-	POLR2A	906
31906	chr17	30771600	-	PSMD11	20	chr17:30771599:+	PSMD11	20
31907	chr17	30771595	+	PSMD11	19	chr17:30771595:+	PSMD11	18
31908	chr17	30771625	-	PSMD11	29	chr17:30771624:-	PSMD11	27
31909	chr17	30771628	-	PSMD11	30	chr17:30771627:+	PSMD11	28
31911	chr17	30781532	-	PSMD11	72	chr17:30781531:-	PSMD11	71
31912	chr17	30791090	+	PSMD11	115	chr17:30791090:+	PSMD11	155
31914	chr17	30796124	-	PSMD11	186	chr17:30796123:-	PSMD11	184
31916	chr17	36909053	+	PSMB3	0	NA	NA	NA
31917	chr17	36909054	+	PSMB3	0	NA	NA	NA
31918	chr17	36909077	+	PSMB3	0	NA	NA	NA
31919	chr17	36909085	+	PSMB3	0	NA	NA	NA
31920	chr17	36909086	+	PSMB3	0	NA	NA	NA
31921	chr17	36909420	+	PSMB3	8	chr17:36909420:+	PSMB3	3
31925	chr17	36912232	-	PSMB3	96	chr17:36912231:-	PSMB3	91
31926	chr17	41150750	-	RPL27	0	NA	NA	NA
31927	chr17	41150757	-	RPL27	0	NA	NA	NA
31928	chr17	41150765	+	RPL27	0	NA	NA	NA
31929	chr17	41150766	+	RPL27	0	NA	NA	NA
31930	chr17	41150812	-	RPL27	16	chr17:41150811:-	RPL27	15
31934	chr17	41152015	-	RPL27	50	chr17:41152014:-	RPL27	48
31935	chr17	41152021	-	RPL27	52	chr17:41152021:-	RPL27	51
31936	chr19	5690497	-	RPL36	0	NA	NA	NA
31937	chr19	5690505	-	RPL36	0	NA	NA	NA
31938	chr19	5690516	+	RPL36	0	NA	NA	NA
31940	chr19	5690530	-	RPL36	5	chr19:5690529:-	RPL36	3
31941	chr19	5690605	-	RPL36	30	chr19:5690605:+	RPL36	28
31944	chr19	5691395	-	RPL36	54	chr19:5691395:+	RPL36	53
31945	chr19	5691396	-	RPL36	54	chr19:5691395:+	RPL36	53
31947	chr19	17970779	-	RPL18A	5	chr19:17970778:+	RPL18A	5
31949	chr19	17970783	+	RPL18A	0	chr19:17970783:+	RPL18A	5
31950	chr19	17970786	+	RPL18A	0	NA	NA	NA
31951	chr19	17970787	+	RPL18A	0	NA	NA	NA
31953	chr19	17972926	-	RPL18A	75	chr19:17972925:-	RPL18A	73
31954	chr19	40478148	-	PSMC4	45	chr19:40478147:-	PSMC4	44
31956	chr19	40480229	-	PSMC4	118	chr19:40480228:-	PSMC4	116
31957	chr19	40480237	-	PSMC4	120	chr19:40480236:+	PSMC4	120
31959	chr19	40480445	-	PSMC4	162	chr19:40480444:-	PSMC4	130
31961	chr19	40480662	-	PSMC4	201	chr19:40480662:-	PSMC4	199
31964	chr19	42364844	-	RPS19	1	chr19:42364846:+	RPS19	1
31965	chr19	42364845	-	RPS19	1	chr19:42364846:+	RPS19	1
31968	chr19	42365206	-	RPS19	33	chr19:42365206:+	RPS19	33
31971	chr19	42373108	+	RPS19	61	chr19:42373108:+	RPS19	60
31972	chr19	42373129	-	RPS19	68	chr19:42373128:+	RPS19	66
31974	chr19	49999691	-	RPS11	0	NA	NA	NA
31975	chr19	49999692	-	RPS11	0	NA	NA	NA
31976	chr19	49999728	+	RPS11	0	chr19:49999728:+	RPS11	5
31977	chr19	49999734	+	RPS11	0	NA	NA	NA
31978	chr19	49999736	+	RPS11	0	NA	NA	NA
31979	chr19	50000541	-	RPS11	36	chr19:50000540:-	RPS11	35
31982	chr19	50000851	-	RPS11	75	chr19:50000850:-	RPS11	73
31983	chr19	50001173	+	RPS11	75	chr19:50001174:-	RPS11	75
31984	chr19	54705031	+	RPS9	0	NA	NA	NA
31985	chr19	54705032	+	RPS9	0	NA	NA	NA
31987	chr19	54705359	+	RPS9	35	chr19:54705359:+	RPS9	33
31988	chr19	54705365	+	RPS9	37	chr19:54705365:+	RPS9	36
31989	chr19	54705464	-	RPS9	70	chr19:54705464:-	RPS9	68
31990	chr19	54705465	-	RPS9	70	chr19:54705464:-	RPS9	68
31991	chr19	54710154	+	RPS9	78	chr19:54710154:+	RPS9	77
31992	chr19	54710157	+	RPS9	79	chr19:54710157:+	RPS9	77
31994	chr2	3623181	-	RPS7	0	NA	NA	NA
31995	chr2	3623185	+	RPS7	0	NA	NA	NA
32002	chr2	128615603	-	POLR2D	24	chr2:128615602:+	POLR2D	24
32010	chr2	128615683	-	POLR2D	0	NA	NA	NA
32011	chr2	128615700	-	POLR2D	0	NA	NA	NA
32012	chr2	231921720	-	PSMD1	0	NA	NA	NA
32013	chr2	231921714	+	PSMD1	0	NA	NA	NA
32014	chr2	231921715	+	PSMD1	0	NA	NA	NA
32015	chr2	231921725	+	PSMD1	0	NA	NA	NA
32017	chr2	231931702	-	PSMD1	130	chr2:231931701:-	PSMD1	27
32018	chr2	231931735	-	PSMD1	141	chr2:231931734:-	PSMD1	146
32019	chr2	231937096	-	PSMD1	283	chr2:231937096:+	PSMD1	283
32024	chr2	237994584	+	COPS8	0	NA	NA	NA
32025	chr2	237994589	+	COPS8	0	NA	NA	NA
32026	chr2	237994593	+	COPS8	0	NA	NA	NA
32027	chr2	237994602	-	COPS8	0	NA	NA	NA
32029	chr2	237994679	-	COPS8	25	chr2:237994680:+	COPS8	25
32030	chr2	237995835	-	COPS8	49	chr2:237995834:-	COPS8	47
32031	chr2	237995861	-	COPS8	0	NA	NA	NA
32032	chr2	237997263	+	COPS8	56	chr2:237997263:+	COPS8	55
32034	chr2	237998516	+	COPS8	71	chr2:237998516:+	COPS8	69
32037	chr2	237998546	+	COPS8	81	chr2:237998546:+	COPS8	80
32039	chr2	238002737	+	COPS8	113	chr2:238002737:+	COPS8	111
32040	chr22	38349784	+	POLR2F	0	NA	NA	NA
32043	chr22	38355364	-	POLR2F	35	chr22:38355363:-	POLR2F	24
32044	chr22	38355385	-	POLR2F	42	chr22:38355385:-	POLR2F	32
32047	chr22	38355412	-	POLR2F	51	chr22:38355411:-	POLR2F	49
32048	chr22	38355431	-	POLR2F	57	chr22:38355430:-	POLR2F	76
32054	chr22	39715587	-	RPL3	0	chr22:39715586:-	RPL3	5
32055	chr22	39715590	-	RPL3	0	chr22:39715589:-	RPL3	3
32056	chr22	39715613	-	RPL3	0	NA	NA	NA
32057	chr22	39715622	-	RPL3	0	NA	NA	NA
32058	chr22	39715623	-	RPL3	0	NA	NA	NA
32059	chr22	39715626	-	RPL3	0	NA	NA	NA
32060	chr22	39715623	+	RPL3	0	NA	NA	NA
32062	chr3	64005032	-	PSMD6	146	chr3:64005031:+	PSMD6	146
32076	chr3	64009100	+	PSMD6	0	NA	NA	NA
32077	chr3	64009101	+	PSMD6	0	NA	NA	NA
32078	chr3	64009102	+	PSMD6	0	NA	NA	NA
32079	chr3	64009486	-	PSMD6	0	chr3:64009485:-	PSMD6	9
32080	chr3	197677814	-	RPL35A	0	NA	NA	NA
32081	chr3	197677828	+	RPL35A	0	NA	NA	NA
32082	chr3	197677844	+	RPL35A	3	chr3:197677844:+	RPL35A	1
32084	chr3	197678069	+	RPL35A	18	chr3:197678069:+	RPL35A	17
32085	chr3	197678078	+	RPL35A	21	chr3:197678078:+	RPL35A	19
32091	chr4	39460072	+	RPL9	0	NA	NA	NA
32092	chr4	39460073	+	RPL9	0	NA	NA	NA
32093	chr4	39460074	+	RPL9	0	NA	NA	NA
32094	chr4	39460075	+	RPL9	0	NA	NA	NA
32095	chr4	39460080	+	RPL9	0	NA	NA	NA
32104	chr4	77069530	-	NUP54	0	NA	NA	NA
32105	chr4	77069535	+	NUP54	0	NA	NA	NA
32106	chr4	77069551	-	NUP54	0	NA	NA	NA
32107	chr4	83956354	-	COPS4	0	NA	NA	NA
32108	chr4	83956394	-	COPS4	6	chr4:83956393:+	COPS4	6
32110	chr4	83956413	-	COPS4	13	chr4:83956412:-	COPS4	11
32113	chr4	83970347	+	COPS4	62	chr4:83970347:+	COPS4	60
32115	chr4	83978121	+	COPS4	152	chr4:83978121:+	COPS4	151
32117	chr4	109543101	+	RPL34	0	NA	NA	NA
32118	chr4	109543113	+	RPL34	0	NA	NA	NA
32119	chr4	109543127	-	RPL34	5	chr4:109543126:-	RPL34	3
32120	chr4	109543139	+	RPL34	9	chr4:109543139:+	RPL34	8
32122	chr4	109543348	-	RPL34	52	chr4:109543348:-	RPL34	51
32123	chr4	109543349	-	RPL34	52	chr4:109543348:-	RPL34	51
32124	chr4	152020783	-	RPS3A	0	NA	NA	NA
32126	chr4	152021729	-	RPS3A	52	chr4:152021729:+	RPS3A	52
32128	chr4	152021736	-	RPS3A	55	chr4:152021735:-	RPS3A	48
32130	chr7	99686646	+	COPS6	12	chr7:99686646:+	COPS6	11
32134	chr7	99687314	-	COPS6	94	chr7:99687313:-	COPS6	92
32135	chr7	99688084	-	COPS6	133	chr7:99688084:+	COPS6	133
32136	chr7	99688089	-	COPS6	135	chr7:99688089:-	COPS6	133
32139	chr7	99688101	-	COPS6	139	chr7:99688100:-	COPS6	138
32140	chr7	102988132	+	PSMC2	0	NA	NA	NA
32141	chr7	102988135	+	PSMC2	0	NA	NA	NA
32142	chr7	102988168	-	PSMC2	4	chr7:102988169:+	PSMC2	4
32143	chr7	102988176	-	PSMC2	7	chr7:102988175:-	PSMC2	5
32149	chr7	102995329	+	PSMC2	42	chr7:102995329:+	PSMC2	40
32150	chr7	103003201	-	PSMC2	164	chr7:103003200:+	PSMC2	164
32151	chr7	103003881	-	PSMC2	196	chr7:103003880:-	PSMC2	195
32152	chr7	103004592	+	PSMC2	199	chr7:103004592:+	PSMC2	197
32154	chr7	135242691	-	NUP205	0	NA	NA	NA
32163	chr7	135277811	-	NUP205	568	chr7:135277810:-	NUP205	566
32168	chr8	99057571	-	RPL30	0	NA	NA	NA
32170	chr8	99057598	-	RPL30	0	NA	NA	NA
32171	chr8	99057605	-	RPL30	0	NA	NA	NA
32172	chr8	99057609	-	RPL30	0	NA	NA	NA
32173	chr8	99057613	+	RPL30	0	NA	NA	NA
32174	chrX	24712059	+	POLA1	0	NA	NA	NA
32175	chrX	24712068	+	POLA1	0	NA	NA	NA
32176	chrX	24712069	+	POLA1	0	NA	NA	NA
32179	chrX	24745994	-	POLA1	537	chrX:24745993:-	POLA1	536
32181	chrX	24755811	-	POLA1	659	chrX:24755810:-	POLA1	657
254002	chr1	6642243	-	ZBTB48	273	chr1:6642242:+	ZBTB48	271
254003	chr1	6642301	-	ZBTB48	292	chr1:6642300:-	ZBTB48	46
254005	chr1	6646084	-	ZBTB48	347	chr1:6646085:+	ZBTB48	347
254006	chr1	6646796	-	ZBTB48	363	chr1:6646795:-	ZBTB48	362
254015	chr1	24019240	-	RPL11	50	chr1:24019239:-	RPL11	46
254017	chr1	24021272	-	RPL11	130	chr1:24021271:-	RPL11	128
254018	chr1	24022326	+	RPL11	146	chr1:24022326:+	RPL11	144
254028	chr1	32689700	+	EIF3I	55	chr1:32689700:+	EIF3I	54
254045	chr1	45242412	-	RPS8	60	chr1:45242411:-	RPS8	59
254046	chr1	45243299	+	RPS8	76	chr1:45243299:+	RPS8	75
254051	chr1	52874352	-	PRPF38A	135	chr1:52874351:-	PRPF38A	133
254052	chr1	52876867	-	PRPF38A	165	chr1:52876867:+	PRPF38A	165
254055	chr1	93298996	-	RPL5	19	chr1:93298995:-	RPL5	18
254060	chr1	93300458	-	RPL5	105	chr1:93300457:-	RPL5	54
254063	chr1	146638181	-	PRKAB2	145	chr1:146638181:+	PRKAB2	145
254069	chr1	149899137	-	SF3B4	28	chr1:149899136:+	SF3B4	28
254072	chr1	150297412	+	PRPF3	5	chr1:150297412:+	PRPF3	3
254073	chr1	150297488	-	PRPF3	30	chr1:150297487:-	PRPF3	28
254075	chr1	150298312	+	PRPF3	84	chr1:150298312:+	PRPF3	82
254077	chr1	150991006	-	PRUNE	66	chr1:150991005:-	PRUNE	64
254081	chr1	150999746	-	PRUNE	240	chr1:150999745:-	PRUNE	57
254091	chr1	160287218	-	COPA	0	NA	NA	NA
254092	chr1	160287218	+	COPA	0	NA	NA	NA
254093	chr1	160287350	+	COPA	0	NA	NA	NA
254108	chr1	229637751	-	NUP133	133	chr1:229637751:+	NUP133	133
254124	chr10	6148185	+	RBM17	164	chr10:6148185:+	RBM17	131
254126	chr10	6152059	-	RBM17	225	chr10:6152058:-	RBM17	191
254127	chr10	13634047	-	PRPF18	0	NA	NA	NA
254129	chr10	13642295	-	PRPF18	66	chr10:13642294:-	PRPF18	59
254130	chr10	13642331	-	PRPF18	78	chr10:13642330:-	PRPF18	76
254131	chr10	13642336	+	PRPF18	80	chr10:13642336:+	PRPF18	63
254132	chr10	13647667	-	PRPF18	96	chr10:13647666:-	PRPF18	88
254134	chr10	70940228	-	SUPV3L1	61	chr10:70940227:-	SUPV3L1	60
254137	chr10	70946263	-	SUPV3L1	139	chr10:70946262:-	SUPV3L1	138
254138	chr10	70967671	-	SUPV3L1	634	chr10:70967672:+	SUPV3L1	634
254140	chr10	79795157	-	RPS24	18	chr10:79795156:-	RPS24	17
254141	chr10	79795160	+	RPS24	19	chr10:79795160:+	RPS24	18
254142	chr10	79795286	-	RPS24	30	chr10:79795286:+	RPS24	28
254146	chr10	112328710	-	SMC3	11	chr10:112328709:-	SMC3	9
254148	chr10	112335141	-	SMC3	60	chr10:112335140:+	SMC3	59
254149	chr10	112335140	+	SMC3	60	chr10:112335140:+	SMC3	59
254160	chr10	135101707	-	TUBGCP2	549	chr10:135101707:+	TUBGCP2	549
254163	chr11	810342	+	RPLP2	37	chr11:810342:+	RPLP2	36
254164	chr11	810351	-	RPLP2	40	chr11:810352:+	RPLP2	40
254166	chr11	812564	-	RPLP2	68	chr11:812564:+	RPLP2	68
254167	chr11	812628	-	RPLP2	89	chr11:812628:+	RPLP2	89
254168	chr11	812830	-	RPLP2	115	chr11:812829:-	RPLP2	114
254176	chr11	4148276	-	RRM1	495	chr11:4148275:-	RRM1	155
254178	chr11	4150318	+	RRM1	570	chr11:4150318:+	RRM1	568
254179	chr11	4150348	-	RRM1	580	chr11:4150348:+	RRM1	579
254181	chr11	8013381	-	EIF3F	140	chr11:8013380:-	EIF3F	138
254183	chr11	8013694	-	EIF3F	167	chr11:8013693:-	EIF3F	165
254185	chr11	8016635	-	EIF3F	285	chr11:8016634:-	EIF3F	283
254187	chr11	14487962	-	COPB1	719	chr11:14487962:+	COPB1	719
254198	chr11	14552412	-	PSMA1	0	NA	NA	NA
254207	chr11	57296351	-	TIMM10	37	chr11:57296351:+	TIMM10	37
254222	chr11	61099068	-	DDB1	52	chr11:61099068:+	DDB1	52
254223	chr11	62560176	+	NXF1	0	NA	NA	NA
254224	chr11	62560179	-	NXF1	0	NA	NA	NA
254225	chr11	62560228	-	NXF1	0	NA	NA	NA
254226	chr11	62560240	-	NXF1	0	NA	NA	NA
254228	chr11	62563986	-	NXF1	411	chr11:62563986:+	NXF1	411
254233	chr11	65820512	+	SF3B2	66	chr11:65820512:+	SF3B2	60
254236	chr11	65825831	-	SF3B2	308	chr11:65825830:-	SF3B2	300
254240	chr11	75111863	+	RPS3	53	chr11:75111863:+	RPS3	42
254241	chr11	75112766	-	RPS3	82	chr11:75112765:-	RPS3	80
254245	chr11	118452038	-	ARCN1	28	chr11:118452037:-	ARCN1	68
254249	chr11	118455299	-	ARCN1	253	chr11:118455299:+	ARCN1	253
254253	chr12	6710839	-	CHD4	177	chr12:6710838:+	CHD4	177
254260	chr12	7077711	-	PHB2	113	chr12:7077711:+	PHB2	113
254269	chr12	54731005	-	COPZ1	0	NA	NA	NA
254270	chr12	54731015	+	COPZ1	0	NA	NA	NA
254271	chr12	54731038	+	COPZ1	0	NA	NA	NA
254272	chr12	54731044	+	COPZ1	0	NA	NA	NA
254274	chr12	54739294	-	COPZ1	105	chr12:54739294:+	COPZ1	15
254277	chr12	54741826	-	COPZ1	147	chr12:54741825:-	COPZ1	146
254278	chr12	54741829	+	COPZ1	148	chr12:54741829:+	COPZ1	146
254279	chr12	56436217	+	RPS26	5	chr12:56436217:+	RPS26	3
254281	chr12	56437214	+	RPS26	84	chr12:56437214:+	RPS26	82
254282	chr12	56437268	-	RPS26	102	chr12:56437267:-	RPS26	100
254283	chr12	56437930	-	RPS26	114	chr12:56437929:-	RPS26	113
254288	chr12	57113345	-	NACA	613	chr12:57113345:+	NACA	613
254299	chr12	96707181	-	CDK17	112	chr12:96707180:+	CDK17	112
254300	chr12	96717802	-	CDK17	69	chr12:96717801:+	CDK17	69
254311	chr12	120636996	-	RPLP0	81	chr12:120636995:+	RPLP0	81
254321	chr12	131357636	-	RAN	71	chr12:131357635:-	RAN	69
254330	chr13	41331080	-	MRPS31	223	chr13:41331079:+	MRPS31	223
254331	chr13	41333089	-	MRPS31	198	chr13:41333088:+	MRPS31	198
254341	chr14	21680063	+	HNRNPC	194	chr14:21680063:+	HNRNPC	181
254342	chr14	21680068	-	HNRNPC	192	chr14:21680067:-	HNRNPC	180
254343	chr14	21681127	+	HNRNPC	185	chr14:21681127:+	HNRNPC	172
254344	chr14	21681172	-	HNRNPC	170	chr14:21681171:-	HNRNPC	157
254347	chr14	23791413	+	PABPN1	126	chr14:23791413:+	PABPN1	124
254348	chr14	23791498	-	PABPN1	154	chr14:23791499:+	PABPN1	154
254350	chr14	23792265	-	PABPN1	175	chr14:23792265:+	PABPN1	175
254352	chr14	23792687	-	PABPN1	213	chr14:23792687:+	PABPN1	11
254360	chr14	35778196	-	PSMA6	83	chr14:35778196:+	PSMA6	83
254363	chr14	35780095	-	PSMA6	135	chr14:35780094:-	PSMA6	133
254364	chr14	35782149	-	PSMA6	158	chr14:35782148:-	PSMA6	157
254365	chr14	35782177	-	PSMA6	167	chr14:35782177:+	PSMA6	167
254366	chr14	58714501	-	PSMA3	19	chr14:58714500:-	PSMA3	18
254377	chr14	90725537	-	PSMC1	13	chr14:90725536:-	PSMC1	11
254378	chr14	90729678	+	PSMC1	58	chr14:90729678:+	PSMC1	56
254381	chr14	90731504	-	PSMC1	229	chr14:90731505:+	PSMC1	229
254382	chr14	96986399	-	PAPOLA	6	chr14:96986398:-	PAPOLA	5
254383	chr14	96986435	-	PAPOLA	18	chr14:96986434:-	PAPOLA	17
254388	chr14	100705849	-	YY1	90	chr14:100705848:-	YY1	88
254390	chr14	100741075	-	YY1	295	chr14:100741074:-	YY1	123
254392	chr14	100742958	-	YY1	346	chr14:100742957:-	YY1	344
254393	chr14	100743699	-	YY1	0	NA	NA	NA
254394	chr14	100743699	+	YY1	0	NA	NA	NA
254395	chr14	100743705	+	YY1	0	NA	NA	NA
254396	chr14	100743722	+	YY1	0	NA	NA	NA
254398	chr14	102431279	-	DYNC1H1	84	chr14:102431279:+	DYNC1H1	84
254399	chr14	102445728	-	DYNC1H1	140	chr14:102445727:-	DYNC1H1	138
254402	chr14	102446150	-	DYNC1H1	205	chr14:102446149:-	DYNC1H1	203
254403	chr15	35235301	+	AQR	0	NA	NA	NA
254404	chr15	35235346	-	AQR	0	NA	NA	NA
254405	chr15	35235507	-	AQR	0	NA	NA	NA
254410	chr15	49429352	-	COPS2	185	chr15:49429351:-	COPS2	179
254411	chr15	49429362	+	COPS2	182	chr15:49429362:+	COPS2	174
254420	chr15	66795849	-	RPL4	7	chr15:66795849:+	RPL4	7
254427	chr15	83207080	+	RPS17	0	chr15:83207080:+	RPS17L	102
254428	chr15	83207116	-	RPS17	0	chr15:83207115:-	RPS17L	90
254429	chr15	83207677	+	RPS17	0	chr15:83207677:+	RPS17L	72
254430	chr15	83207707	-	RPS17	0	chr15:83207706:-	RPS17L	61
254431	chr15	83208743	+	RPS17	0	chr15:83208743:+	RPS17L	47
254432	chr15	83208859	-	RPS17	0	chr15:83208858:+	RP11-152F13.10	268
254436	chr16	18799428	-	RPS15A	57	chr16:18799427:+	RPS15A	57
254441	chr16	28723089	-	EIF3C	28	chr16:28723088:-	EIF3C	27
254443	chr16	28734846	-	EIF3C	339	chr16:28734845:-	EIF3C	337
254444	chr16	28735575	+	EIF3C	0	NA	NA	NA
254445	chr16	28735578	-	EIF3C	0	NA	NA	NA
254446	chr16	28735584	+	EIF3C	0	NA	NA	NA
254447	chr16	28735617	-	EIF3C	0	NA	NA	NA
254448	chr16	28735623	-	EIF3C	0	NA	NA	NA
254450	chr16	28735772	-	EIF3C	391	chr16:28735771:-	EIF3C	379
